id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,,,,,,,,,,,,
0QX6Q0zTj3HytMkcNbgWPm,0.746,0.758,0,-5.868,0,0.0376,0.00724,0.0729,0.0418,0.421,120.003,Sia,,,,,,,,,,,,
5plDQNrTQkND1PW9hm1MV8,0.674,0.7170000000000001,5,-4.465,0,0.0651,0.00434,0.000436,0.0388,0.504,93.982,Sia,,,,,,,,,,,,
2FvpskTQMlonzaEcZIV9m2,0.75,0.568,10,-8.199,0,0.361,0.252,0,0.5770000000000001,0.346,99.173,Kanye West,,,,,,,,,,,,
6FyDii5Aec6cNcjLzvS37z,0.8009999999999999,0.521,4,-9.871,0,0.28,0.0136,0,0.179,0.412,108.025,Drake,,,,,,,,,,,,
7wJFBZXG4AFQS9YwBQLkqL,0.6579999999999999,0.731,1,-4.089,1,0.0716,0.0454,1.1e-05,0.344,0.319,90.00299999999999,P!nk,,,,,,,,,,,,
3DoBTwfr8yi2LN08SBpFkN,0.706,0.5589999999999999,4,-5.216,0,0.0416,0.0372,0,0.379,0.252,78.53399999999998,Kanye West,,,,,,,,,,,,
1m84zLz4WizjR4mCDoXReg,0.706,0.349,6,-8.125,1,0.0302,0.7909999999999999,0,0.108,0.624,94.058,Ed Sheeran,,,,,,,,,,,,
73QQXxidIpNmhR7LnWQe0g,0.7240000000000001,0.813,9,-5.083,0,0.3339999999999999,0.0564,0,0.0842,0.56,97.038,P!nk,,,,,,,,,,,,
0f2bw0nqLrDHJd6Qu5WLen,0.746,0.7290000000000001,2,-6.871,0,0.0325,0.00541,0.00298,0.0812,0.465,123.995,Sia,,,,,,,,,,,,
4YLtrBhzjsI2LT6ybXQHeD,0.765,0.784,7,-5.215,0,0.0488,0.0222,0.00121,0.187,0.449,109.956,Justin Timberlake,,,,,,,,,,,,
6AACqLOcD6fo3TR3uRp1Qi,0.912,0.519,3,-8.328,1,0.228,0.0104,0,0.261,0.307,104.029,Kanye West,,,,,,,,,,,,
5hw9L1kJRy102skKX73DEa,0.747,0.537,1,-8.749,0,0.0642,0.446,0,0.1939999999999999,0.313,116.533,Kanye West,,,,,,,,,,,,
6BVmygBQhe4pTZQgKkzstD,0.716,0.794,9,-5.138,0,0.326,0.0802,0,0.0859,0.542,96.751,P!nk,,,,,,,,,,,,
0l6lfl4PcrbPmBE08I6zp2,0.695,0.7759999999999999,10,-3.938,1,0.0468,0.0302,1.25e-05,0.131,0.488,104.042,P!nk,,,,,,,,,,,,
2N9bw4i7YitdN2LDDhMmpe,0.652,0.4529999999999999,1,-6.119,1,0.0445,0.0519,0,0.179,0.4320000000000001,88.038,P!nk,,,,,,,,,,,,
6nRMtv1fSqT16RqxM4Xh8H,0.65,0.7090000000000001,7,-7.146,1,0.124,0.0355,4.83e-06,0.1369999999999999,0.1639999999999999,103.966,P!nk,,,,,,,,,,,,
0mknlibAARXVk3d8pafTUg,0.573,0.385,7,-5.379,0,0.0686,0.746,0,0.107,0.345,131.804,P!nk,,,,,,,,,,,,
6G28azuVVwYBOmmkGPQFa3,0.4629999999999999,0.62,7,-5.647,1,0.1669999999999999,0.131,0,0.0619,0.158,83.031,P!nk,,,,,,,,,,,,
68t9p1qXaslaaxk4xhTd4m,0.524,0.8059999999999999,1,-3.447,0,0.406,0.1969999999999999,0,0.1009999999999999,0.45,115.172,P!nk,,,,,,,,,,,,
5v0YtR9YIeAf0NoG0V1982,0.511,0.913,0,-4.657,1,0.109,0.00153,0,0.111,0.3379999999999999,92.05,P!nk,,,,,,,,,,,,
6xG7t7blddozpBf3S5we1O,0.659,0.502,11,-6.948,1,0.0521,0.019,0,0.0641,0.291,135.938,P!nk,,,,,,,,,,,,
2MGm3sknsqRwDwQVUGSJZo,0.688,0.836,8,-3.464,1,0.0474,0.0147,0,0.102,0.6990000000000001,130.026,P!nk,,,,,,,,,,,,
0pwdJLLVxlJa1lnR9UeMZY,0.368,0.321,3,-5.904,1,0.0272,0.769,0,0.135,0.0673,139.001,P!nk,,,,,,,,,,,,
0kjarPlpe1PpBJskSaEDwT,0.5720000000000001,0.3429999999999999,7,-7.147,1,0.0407,0.8240000000000001,0,0.0621,0.163,133.04,P!nk,,,,,,,,,,,,
5pxZaep4BX0wLn4BYnfTgE,0.529,0.257,2,-7.426,1,0.0311,0.611,0,0.113,0.16,120.083,P!nk,,,,,,,,,,,,
0mVapHj1zhlVpHChhXRWc3,0.73,0.732,8,-2.556,1,0.0366,0.0823,0,0.0757,0.546,112.058,Kelly Clarkson,,,,,,,,,,,,
60DhxXRn8aGnZWUM634Cyh,0.6579999999999999,0.763,11,-4.711,1,0.0277,0.0287,0,0.123,0.466,142.974,Kelly Clarkson,,,,,,,,,,,,
3zecmzlq2fDk9Wr77GQ8BN,0.5429999999999999,0.242,11,-12.214,1,0.06,0.7929999999999999,0,0.392,0.8590000000000001,94.269,Kelly Clarkson,,,,,,,,,,,,
6Bqc9YE8TuproiN3ydkpRI,0.684,0.858,11,-3.744,1,0.0743,0.107,0,0.1169999999999999,0.475,142.994,Kelly Clarkson,,,,,,,,,,,,
16g65Vn8C4Acq0kRP3Bson,0.765,0.7609999999999999,10,-3.507,1,0.214,0.0941,0,0.12,0.346,153.94,Kelly Clarkson,,,,,,,,,,,,
0Mi9oDxTwC7u9X6nxSQGN6,0.38,0.6940000000000001,7,-4.711,1,0.0943,0.331,0,0.0804,0.252,200.414,Kelly Clarkson,,,,,,,,,,,,
4BJ6iXhohjiVeXsWxUmUOR,0.7020000000000001,0.7140000000000001,1,-13.149,1,0.473,0.62,0,0.617,0.836,99.99,Alicia Keys,,,,,,,,,,,,
2hNCD8HetvTzRmrOWOouvh,0.76,0.743,8,-7.063,0,0.255,0.00902,0.0084,0.805,0.396,123.953,Jennifer Lopez,,,,,,,,,,,,
01OFymiHwXOqOBBD1AtQJd,0.716,0.794,9,-5.138,0,0.326,0.0802,0,0.0859,0.542,96.751,P!nk,,,,,,,,,,,,
5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,Justin Bieber,,,,,,,,,,,,
66UeVBNdFgBD4dvRjRzQgC,0.635,0.495,11,-5.517,0,0.0283,0.782,0,0.208,0.6409999999999999,104.901,Demi Lovato,,,,,,,,,,,,
2CqnpBHeQGfgj8FDB7zuTv,0.659,0.946,11,-3.73,0,0.211,0.2189999999999999,0,0.143,0.498,122.045,Demi Lovato,,,,,,,,,,,,
30rdl2y5BPcpNq3GMJ5fGK,0.75,0.647,11,-3.979,0,0.0372,0.0401,2.9600000000000005e-05,0.327,0.649,104.981,Demi Lovato,,,,,,,,,,,,
6Tb8Fse6LfJ0CRZVlNjHF5,0.7490000000000001,0.6409999999999999,6,-5.268,1,0.0444,0.5379999999999999,0,0.0775,0.409,140.08,Post Malone,,,,,,,,,,,,
33wOasZTtxjRoWeFiHuR1a,0.7020000000000001,0.7959999999999999,9,-3.129,0,0.0522,0.0135,5.56e-06,0.15,0.61,125.998,P!nk,,,,,,,,,,,,
5qspgnE8tLbT8NZiteN9c0,0.66,0.711,9,-6.395,0,0.0846,0.000809,0.00176,0.143,0.8859999999999999,123.9,P!nk,,,,,,,,,,,,
4vTUO4EFDah4jjo1Rlyvhj,0.7020000000000001,0.818,9,-5.016,0,0.0355,0.1939999999999999,4.61e-06,0.223,0.665,125.922,P!nk,,,,,,,,,,,,
3KSgdD7lQASTpF8BCtuJIE,0.653,0.89,9,-5.741,0,0.0315,0.00243,0.00517,0.0896,0.161,123.97,P!nk,,,,,,,,,,,,
6kPJZM97LwdG9QIsT7khp6,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.659999999999999e-05,0.35,0.565,105.005,Demi Lovato,,,,,,,,,,,,
7n6TT5TDeS0A1DqEtSdapf,0.541,0.953,5,-4.229,1,0.107,0.048,0,0.192,0.856,111.378,Chris Brown,,,,,,,,,,,,
3MDSEtnBg2HnIDzSE3Meoe,0.657,0.5539999999999999,6,-6.208,1,0.0308,0.0229,0,0.125,0.22,82,Chris Brown,,,,,,,,,,,,
3SK0wdiECK6UltzbYm2rkd,0.41,0.743,5,-6.356,0,0.0591,0.0416,0,0.113,0.417,176.048,Chris Brown,,,,,,,,,,,,
6XLqWHfm6t1WsB1S3sGslQ,0.542,0.722,11,-5.8,1,0.114,0.08,1.76e-06,0.118,0.311,178.00799999999995,Chris Brown,,,,,,,,,,,,
6KoSUkhZqUfTlIQE3Tbg5y,0.581,0.868,1,-3.772,1,0.0883,0.0259,0,0.142,0.618,77.545,Chris Brown,,,,,,,,,,,,
5pozpoN044bG8qio3GPUUz,0.7929999999999999,0.81,5,-4.999,0,0.0673,0.0456,0,0.321,0.8320000000000001,106.004,Chris Brown,,,,,,,,,,,,
7xGLptpmww2Hh5wVfyxzTq,0.5539999999999999,0.456,0,-5.842,1,0.0358,0.0293,0,0.128,0.241,119.826,Chris Brown,,,,,,,,,,,,
3GTLXoRr80VLUWUGcLYNjC,0.765,0.6629999999999999,5,-7.343,1,0.0338,0.156,8.58e-05,0.0884,0.542,131.982,Chris Brown,,,,,,,,,,,,
5Mm2SCIOZiuSEtCUgb02vx,0.669,0.782,7,-5.239,0,0.0523,0.00244,0,0.0962,0.4270000000000001,126.288,Chris Brown,,,,,,,,,,,,
3Tzqc58mXuVnyaGq5tEm6q,0.745,0.74,9,-5.773,1,0.094,0.0238,2e-06,0.14,0.4270000000000001,88.03399999999998,Chris Brown,,,,,,,,,,,,
0C5H6V1zp6rdH5AoVttoLt,0.617,0.431,1,-8.049,0,0.0305,0.0603,0,0.166,0.249,87.995,Chris Brown,,,,,,,,,,,,
5x6zuRorrHe62dOYTLqxWe,0.596,0.6579999999999999,1,-5.227,1,0.0308,0.1989999999999999,0,0.0818,0.258,155.049,Chris Brown,,,,,,,,,,,,
5dRfYQndC77KSSSCU4YdPd,0.3329999999999999,0.318,5,-7.913,1,0.0276,0.627,0,0.1,0.282,141.75799999999995,Chris Brown,,,,,,,,,,,,
3NZ7EUDtWcVHDEuEF7jdC9,0.83,0.6609999999999999,11,-5.748,0,0.05,0.00756,4.32e-06,0.134,0.797,130.09799999999998,Chris Brown,,,,,,,,,,,,
4Yt9SWPPXcxJbIq9GTtIFF,0.701,0.818,0,-3.868,0,0.0562,0.0119,0,0.185,0.356,119.983,Chris Brown,,,,,,,,,,,,
5nf7QY87v8cMecmb6KZdsc,0.604,0.92,0,-6.362,1,0.047,0.0831,0.00677,0.122,0.4679999999999999,124.032,Chris Brown,,,,,,,,,,,,
59ASUyY2psCsWIRjCtkHmj,0.415,0.687,7,-7.036,1,0.0416,0.00967,0,0.195,0.288,170.979,Chris Brown,,,,,,,,,,,,
6KRSYQhzAVRTY0U87xIKqn,0.7390000000000001,0.6579999999999999,2,-6.793,1,0.1009999999999999,0.0162,2.67e-06,0.309,0.588,100.009,Chris Brown,,,,,,,,,,,,
037FXn5nBi0wMkAue12Jke,0.613,0.746,11,-6.809,1,0.1369999999999999,0.000265,0,0.0836,0.1969999999999999,163.036,Chris Brown,,,,,,,,,,,,
3aBhiN5qdffuE1eUWrGKSR,0.6940000000000001,0.6609999999999999,9,-6.02,1,0.0269,0.0742,8.04e-05,0.096,0.385,125.899,Chris Brown,,,,,,,,,,,,
4h05mWqbT3Cd7XDiECp7Fu,0.547,0.8440000000000001,6,-4.442,1,0.0474,0.0019,0,0.128,0.6559999999999999,75.441,Chris Brown,,,,,,,,,,,,
1B6dE1LulqFg6OjHIVBv3r,0.487,0.63,8,-9.904,1,0.0883,0.345,0.457,0.177,0.331,93.507,Alicia Keys,,,,,,,,,,,,
588RGyR1f4Plc8nm7SrdCa,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0347,0.687,85.1,Alicia Keys,,,,,,,,,,,,
4SQjx8r47JIqjvurpZtxOi,0.7170000000000001,0.63,4,-9.109,1,0.365,0.218,0.00405,0.0378,0.8390000000000001,119.846,Alicia Keys,,,,,,,,,,,,
0IHa9skAs65KA2AIH4RGFb,0.75,0.473,10,-7.71,0,0.12,0.13,5.1e-06,0.6559999999999999,0.627,82.96700000000001,Alicia Keys,,,,,,,,,,,,
6LGwYMXXgURfaequXipzHx,0.263,0.6629999999999999,9,-8.264,1,0.19,0.589,0.00451,0.342,0.25,167.271,Alicia Keys,,,,,,,,,,,,
3XVBdLihbNbxUwZosxcGuJ,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,Alicia Keys,,,,,,,,,,,,
5dxHF4lrDimKqnI3GaZUmC,0.664,0.465,8,-9.711,0,0.0317,0.5589999999999999,0.00174,0.125,0.281,127.932,Alicia Keys,,,,,,,,,,,,
7q4ElMUqO1sqqdrIvQ6HEY,0.672,0.5539999999999999,10,-7.688,0,0.0841,0.1639999999999999,0.0706,0.1009999999999999,0.591,165.997,Alicia Keys,,,,,,,,,,,,
5uOLfAXKYvGB57XRNCejRu,0.7440000000000001,0.561,11,-9.114,0,0.0683,0.37,0.000179,0.118,0.416,99,Alicia Keys,,,,,,,,,,,,
4SZOVptbDIwRegbsYCOHRJ,0.679,0.6409999999999999,6,-7.722,0,0.208,0.0469,1.74e-06,0.0993,0.9,92.04,Alicia Keys,,,,,,,,,,,,
7M4VDk55yaOIgGNsIcOnRv,0.764,0.635,4,-6.168,0,0.0747,0.428,0.00147,0.3229999999999999,0.619,100.544,Alicia Keys,,,,,,,,,,,,
4noLzwgD4GzlbLRbSCElVq,0.4479999999999999,0.163,8,-11.421,0,0.0363,0.893,0.0118,0.126,0.313,120.922,Alicia Keys,,,,,,,,,,,,
4EvZwWEf8kXXCEpFj8BSwp,0.609,0.61,11,-9.528,0,0.0456,0.0957,0.00223,0.106,0.5710000000000001,157.816,Alicia Keys,,,,,,,,,,,,
6npWWhIMwgd3zEPApjjDCl,0.769,0.772,4,-7.364,1,0.104,0.231,0.00592,0.107,0.748,88.95100000000002,Alicia Keys,,,,,,,,,,,,
4g8W8YNI1lbb4v8Rd49pmA,0.382,0.785,0,-8.051,1,0.0503,0.424,0.00087,0.3720000000000001,0.22,80.759,Alicia Keys,,,,,,,,,,,,
6TQSdD4LmZyM8fFB51m3nL,0.7240000000000001,0.813,9,-5.083,0,0.3339999999999999,0.0564,0,0.0842,0.5589999999999999,97.038,P!nk,,,,,,,,,,,,
6fgOlbYSdvp9n039CYc8cn,0.6990000000000001,0.767,10,-4.402,1,0.0514,0.0466,0.000157,0.127,0.4539999999999999,104.081,P!nk,,,,,,,,,,,,
6jfEZdUJ2Yla6h7gTJgKuo,0.652,0.4529999999999999,1,-6.119,1,0.0445,0.0519,0,0.179,0.4320000000000001,88.038,P!nk,,,,,,,,,,,,
6BoGECI8eEAII2fjOV88He,0.65,0.7090000000000001,7,-7.146,1,0.124,0.0355,4.83e-06,0.1369999999999999,0.1639999999999999,103.966,P!nk,,,,,,,,,,,,
4AGXxDQjRWTimOdvt6BtZF,0.657,0.377,7,-5.398,0,0.0721,0.774,0,0.109,0.366,66.132,P!nk,,,,,,,,,,,,
2BM7nF0pMIpLQOT04o691Z,0.4629999999999999,0.62,7,-5.647,1,0.1669999999999999,0.131,0,0.0619,0.158,83.031,P!nk,,,,,,,,,,,,
7GfKD5B7fVAzUgDvqAIbSL,0.524,0.8059999999999999,1,-3.447,0,0.406,0.1969999999999999,0,0.1009999999999999,0.45,115.172,P!nk,,,,,,,,,,,,
3wNPirSnPtlJOS2PSBQGqG,0.511,0.913,0,-4.657,1,0.109,0.00153,0,0.111,0.3379999999999999,92.05,P!nk,,,,,,,,,,,,
45ThktsHkQGbCQQDkSzI3s,0.645,0.502,11,-6.932,1,0.053,0.0163,0,0.0644,0.3279999999999999,135.92600000000002,P!nk,,,,,,,,,,,,
4J46tS7XglXAakeKCFLePh,0.688,0.836,8,-3.464,1,0.0474,0.0147,0,0.102,0.6990000000000001,130.026,P!nk,,,,,,,,,,,,
4Kmp7D3Gg95xv5dzg2mPMq,0.368,0.321,3,-5.904,1,0.0272,0.769,0,0.135,0.0673,139.001,P!nk,,,,,,,,,,,,
3U0bZHXECn3AvCRfgzsWQU,0.415,0.364,7,-7.065,1,0.0576,0.8140000000000001,0,0.0611,0.149,92.853,P!nk,,,,,,,,,,,,
5zbpdOuaFibWW4MH0PCchl,0.529,0.257,2,-7.426,1,0.0311,0.611,0,0.113,0.16,120.083,P!nk,,,,,,,,,,,,
5N5k9nd479b1xpDZ4usjrg,0.7809999999999999,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,Sam Smith,,,,,,,,,,,,
2dXZsbiWJUmr0jnGzuyk5L,0.755,0.8079999999999999,2,-3.981,1,0.0404,0.311,0,0.0951,0.6729999999999999,126.917,Alicia Keys,,,,,,,,,,,,
03iCbZaM4OkRR4We6wIzvx,0.7090000000000001,0.857,9,-3.394,1,0.0881,0.00219,0,0.103,0.446,126.038,Nicki Minaj,,,,,,,,,,,,
3plE4zsf3zt0dEacVYlURF,0.3939999999999999,0.622,9,-4.702,0,0.0717,0.209,1.06e-06,0.155,0.1939999999999999,122.417,Demi Lovato,,,,,,,,,,,,
0Gx4VrHzS7pZOEAGrmXXBH,0.745,0.944,0,-3.959,1,0.134,0.21,1.45e-06,0.3329999999999999,0.951,179.991,Shakira,,,,,,,,,,,,
7h49721ABzBNotuKaP6sx1,0.755,0.8079999999999999,2,-3.981,1,0.0404,0.311,0,0.0951,0.6729999999999999,126.917,Alicia Keys,,,,,,,,,,,,
6EbduYTr62sSzvl36wWiFM,0.631,0.7959999999999999,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,Bruno Mars,,,,,,,,,,,,
6t8fklIV9gQsQTR7VHY5XC,0.604,0.478,3,-10.82,1,0.0383,0.131,0.44,0.129,0.5429999999999999,119.692,Drake,,,,,,,,,,,,
43LyADxnirnjFdxEAzF65j,0.434,0.351,1,-14.339,1,0.0355,0.191,0.1889999999999999,0.103,0.612,155.172,Drake,,,,,,,,,,,,
19XrLtsQE60h1q2UzAeP1U,0.481,0.0753,0,-18.616,1,0.0571,0.952,0.612,0.106,0.104,109.382,Drake,,,,,,,,,,,,
4UP1ra5TT9479p1TF53VGi,0.564,0.244,0,-15.45,1,0.0389,0.43,0.7140000000000001,0.0992,0.282,112.998,Drake,,,,,,,,,,,,
3P2H0izMXhwAfEKxawdyH1,0.529,0.315,8,-14.122,1,0.0333,0.336,0.127,0.11,0.494,116.051,Drake,,,,,,,,,,,,
06h1tMihl8RR1NedIcpxpt,0.483,0.402,5,-12.082,0,0.0508,0.451,0.195,0.0847,0.6,142.694,Drake,,,,,,,,,,,,
0dl2tWVxTdAoiRwgK07YFF,0.476,0.4379999999999999,3,-12.074,1,0.0357,0.146,0.246,0.0859,0.584,102.042,Drake,,,,,,,,,,,,
2QZc690uE9C6FUcMcaalAU,0.347,0.27,10,-14.914,0,0.0398,0.836,0.818,0.111,0.363,77.592,Drake,,,,,,,,,,,,
7zVBezGLVUny6iS3q9WNeu,0.47,0.466,5,-11.964,0,0.0375,0.5710000000000001,0.284,0.1009999999999999,0.315,127.303,Drake,,,,,,,,,,,,
16T6lUsVA46XLX6DvyJUKF,0.415,0.429,7,-13.591,0,0.0376,0.727,0.6990000000000001,0.103,0.325,106.116,Drake,,,,,,,,,,,,
4SbscNQXCMWsKltd63aQFq,0.444,0.44,5,-13.392,0,0.0377,0.569,0.379,0.2789999999999999,0.414,112.568,Drake,,,,,,,,,,,,
69FzTCRwiGfgvPFdcV4SGa,0.3879999999999999,0.474,5,-12.222,0,0.0375,0.6859999999999999,0.69,0.238,0.3879999999999999,129.075,Drake,,,,,,,,,,,,
0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.3670000000000001,143.01,Bruno Mars,,,,,,,,,,,,
3O0e0LHTpza0rYVDbZfQ4r,0.524,0.8059999999999999,1,-3.447,0,0.406,0.1969999999999999,0,0.1009999999999999,0.45,115.172,P!nk,,,,,,,,,,,,
3CrOmXikSbhPlvEj67NVOV,0.598,0.856,6,-4.161,0,0.158,0.00707,0.00118,0.139,0.573,182.064,Miley Cyrus,,,,,,,,,,,,
305RwjdDroeIxG1pIo3o1E,0.825,0.534,4,-4.679,0,0.0364,0.0357,3.62e-06,0.0877,0.206,141.985,Miley Cyrus,,,,,,,,,,,,
348aavw2NPkhqjRoz1UWfC,0.693,0.627,0,-5.17,1,0.245,0.2,3.83e-05,0.102,0.483,160.058,Miley Cyrus,,,,,,,,,,,,
1hvqJXUuAG9fdUJjSMSnEQ,0.8,0.8390000000000001,6,-5.693,0,0.17,0.00619,0.002,0.386,0.672,120.995,Miley Cyrus,,,,,,,,,,,,
3M09HH62CZEKVmriAQdiQD,0.745,0.615,1,-7.325,1,0.0713,0.41,0.00636,0.4379999999999999,0.305,100.986,Miley Cyrus,,,,,,,,,,,,
5jrfNL9d8pt7iIrMnxCMhG,0.5710000000000001,0.613,7,-6.887,1,0.0292,0.449,0.0032,0.122,0.215,100.051,Miley Cyrus,,,,,,,,,,,,
0Bb21NEv7yjSJ8ro2k2SZC,0.908,0.687,5,-5.202,0,0.301,0.416,0,0.12,0.855,92.889,Eminem,,,,,,,,,,,,
2fGxYYMQbVqgIdaqfz2OwA,0.5479999999999999,0.873,4,-4.881,1,0.0618,0.00129,4.55e-05,0.138,0.3279999999999999,121.918,Miley Cyrus,,,,,,,,,,,,
1UZOjK1BwmwWU14Erba9CZ,0.573,0.7809999999999999,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.3429999999999999,139.934,Miley Cyrus,,,,,,,,,,,,
6fdVBAXMxv5vAABQCpOtI5,0.5720000000000001,0.586,6,-6.665,1,0.0441,0.0789,0,0.0736,0.6509999999999999,108.033,Miley Cyrus,,,,,,,,,,,,
07G5C1wAil4Mp1qjbd3eTR,0.456,0.633,7,-6.249,1,0.0375,0.000448,0.0361,0.58,0.521,89.896,Miley Cyrus,,,,,,,,,,,,
4ttUYy7HMYQ0nhfllLJNPR,0.3939999999999999,0.506,7,-5.135,1,0.0303,0.0248,7.12e-06,0.3720000000000001,0.255,98.32,Miley Cyrus,,,,,,,,,,,,
39vly7Z4VLImfggnEDEUzf,0.618,0.374,9,-7.524,0,0.0298,0.18,0,0.182,0.2019999999999999,95.92,Miley Cyrus,,,,,,,,,,,,
742YV8T9ZyczCNdrTIAhaw,0.846,0.706,9,-3.48,0,0.031,0.0052,3.929999999999999e-05,0.3289999999999999,0.873,115.041,Miley Cyrus,,,,,,,,,,,,
6x6cpNDnIpqtaNcXIcGkUs,0.562,0.684,10,-5.285,0,0.0349,0.144,0,0.133,0.703,153.99,Miley Cyrus,,,,,,,,,,,,
7llPsildzxzgt6odtSaScQ,0.6779999999999999,0.845,8,-3.636,0,0.0329,0.00496,1.29e-05,0.0572,0.826,99.078,Miley Cyrus,,,,,,,,,,,,
6aP62822amG9iAvSIPffBr,0.502,0.407,0,-6.331,1,0.0279,0.0992,0,0.1159999999999999,0.299,75.945,Miley Cyrus,,,,,,,,,,,,
4OMAJ5nXjSH5PY30lalIhC,0.55,0.518,7,-6.055,1,0.0253,0.4639999999999999,0,0.125,0.217,103.955,Miley Cyrus,,,,,,,,,,,,
1jlnBQGP2DtSEhMgQaz7a7,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,Chris Brown,,,,,,,,,,,,
6pAaeIH6FuqdiweIogafXT,0.546,0.61,0,-5.882,1,0.207,0.481,0,0.153,0.616,110.762,Chris Brown,,,,,,,,,,,,
3yN9fcjasG8IyNn52DxhLH,0.52,0.7959999999999999,1,-5.753,0,0.326,0.143,0,0.127,0.635,190.041,Nicki Minaj,,,,,,,,,,,,
0l9QUT8anYlBo4yD3PXfPM,0.711,0.6829999999999999,6,-5.039,1,0.056,0.0133,0,0.143,0.7290000000000001,116.522,Chris Brown,,,,,,,,,,,,
5W6Ei1IYyzALZPx1sOg6Ds,0.7609999999999999,0.899,1,-4.503,0,0.0706,0.0655,0,0.392,0.768,100.033,Justin Bieber,,,,,,,,,,,,
7rGCOjoIzoJz59puQO10Mf,0.614,0.685,10,-3.684,1,0.147,0.0133,0,0.313,0.61,94.9,Chris Brown,,,,,,,,,,,,
34S4m6c5KQkPBl7Am9uQQa,0.747,0.609,0,-5.862,1,0.0951,0.0138,0,0.1009999999999999,0.364,74.97,Chris Brown,,,,,,,,,,,,
62jiUv5B0Ps4E1s6lAzYyr,0.351,0.956,7,-1.996,1,0.245,0.0949,0,0.226,0.446,83.655,John Legend,,,,,,,,,,,,
04MLEeAMuV9IlHEsD8vF6A,0.765,0.7040000000000001,5,-4.589,0,0.127,0.0215,0,0.2269999999999999,0.498,147.055,Drake,,,,,,,,,,,,
7rLDARtJALM7QdiJDMXW7m,0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,Beyonce,,,,,,,,,,,,
0rzNMzZsubFcXSEh7dnem7,0.524,0.397,0,-11.936,1,0.405,0.745,0,0.521,0.552,80.744,Beyonce,,,,,,,,,,,,
78eouBKVRyhbSzJwChr6QM,0.614,0.6859999999999999,9,-6.483,0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,Beyonce,,,,,,,,,,,,
0lnIJmgcUpEpe4AZACjayW,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,Beyonce,,,,,,,,,,,,
0pxNyJJiL2zZZ5GgJ4JhsQ,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,Beyonce,,,,,,,,,,,,
71OvX5NNLrmz7rpq1ANTQn,0.643,0.503,7,-8.37,1,0.216,0.273,0,0.349,0.598,90.886,Beyonce,,,,,,,,,,,,
2RQAG0wQt35UzAPEyVJFWN,0.455,0.535,9,-10.602,0,0.0426,0.0209,0.64,0.126,0.216,157.01,Beyonce,,,,,,,,,,,,
2FNPJWVdGxYhWaotd6rULS,0.33,0.357,10,-10.171,1,0.0348,0.866,1.76e-05,0.19,0.1009999999999999,84.119,Beyonce,,,,,,,,,,,,
2bOWJIYSbhwg2NMQq1QMYH,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,Beyonce,,,,,,,,,,,,
7aBxcRw77817BrkdPChAGY,0.4370000000000001,0.8029999999999999,2,-6.412,1,0.305,0.0376,0,0.6829999999999999,0.406,84.37799999999999,Beyonce,,,,,,,,,,,,
7oAuqs6akGnPU3Tb00ZmyM,0.574,0.573,11,-7.079,1,0.085,0.392,2.1600000000000007e-05,0.0933,0.626,136.304,Beyonce,,,,,,,,,,,,
6g0Orsxv6glTJCt4cHsRsQ,0.8959999999999999,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,Beyonce,,,,,,,,,,,,
6eR1N0EBHiDkGDzegX99d3,0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-06,0.128,0.421,155.033,Beyonce,,,,,,,,,,,,
00v5O7qsglyTtp2q1M9DZr,0.249,0.218,8,-13.676,0,0.038,0.631,0.0668,0.4639999999999999,0.0786,175.84400000000005,Beyonce,,,,,,,,,,,,
2JCY7F0JFw5AgZYeC3CHtS,0.49,0.401,0,-11.929,1,0.415,0.7240000000000001,0,0.526,0.5489999999999999,78.672,Beyonce,,,,,,,,,,,,
1DyjnOFalZVwBCUFv7tiD7,0.619,0.6809999999999999,9,-6.499,0,0.215,0.0107,1.27e-06,0.107,0.667,136.516,Beyonce,,,,,,,,,,,,
3d2bgsrJg8Blzg24ZsxGuW,0.785,0.598,2,-7.249,1,0.0475,0.00154,8.73e-06,0.249,0.3879999999999999,130.001,Beyonce,,,,,,,,,,,,
